14	6293
14	8553
14	64782
15	4188
15	8553
28	65983
28	84283
39	39
39	84708
60	60
60	71
60	1072
60	1073
60	1962
60	10486
60	11034
60	55093
71	71
71	1072
71	1073
71	1962
71	10486
71	11034
71	28952
71	55093
81	89
81	655
81	51778
87	87
87	89
87	4938
87	9852
87	51778
87	79778
87	200845
87	220082
88	88
88	4342
88	6615
88	6672
88	27295
88	51778
88	79778
88	84312
88	158297
88	285093
89	89
89	5966
89	7185
89	7186
89	10529
89	51225
89	54778
89	64857
89	84970
89	200845
89	391257
95	4521
98	6820
98	58487
118	10363
141	7024
163	293
163	3838
163	7307
163	10053
163	10411
163	25828
163	27125
163	55145
163	91419
163	129807
164	8905
164	84993
166	166
166	604
166	705
166	1406
166	1656
166	2670
166	2801
166	2885
166	3185
166	3801
166	3860
166	3866
166	3881
166	4004
166	4005
166	4088
166	4154
166	4236
166	4253
166	4665
166	5562
166	5563
166	5859
166	5966
166	5987
166	6386
166	6495
166	6498
166	6631
166	6660
166	6733
166	6925
166	6926
166	6945
166	7185
166	7186
166	7726
166	8241
166	8543
166	8553
166	8576
166	8676
166	8812
166	9470
166	9643
166	9743
166	9841
166	9911
166	10152
166	10241
166	10783
166	10817
166	11030
166	11338
166	22806
166	22893
166	23154
166	23181
166	23281
166	23641
166	25959
166	26003
166	26121
166	29079
166	29948
166	54955
166	55048
166	55072
166	55110
166	57594
166	57819
166	64098
166	64170
166	64782
166	79005
166	79177
166	79444
166	79616
166	79720
166	79843
166	79869
166	80022
166	80705
166	80742
166	81628
166	81629
166	83746
166	84304
166	84528
166	84619
166	84766
166	84970
166	84988
166	85302
166	85376
166	85403
166	90933
166	91544
166	93986
166	117286
166	123722
166	125115
166	127703
166	147525
166	154313
166	167826
166	220108
166	222546
166	284001
166	386675
166	386676
166	386681
166	386682
166	388677
172	7337
185	5149
190	2104
190	2516
191	191
191	10513
191	79078
191	91369
207	8115
211	211
211	605
211	5493
211	6919
211	7114
211	7115
211	7116
211	7120
211	7456
211	7728
211	9168
211	10868
211	23503
211	26073
211	54535
211	54552
211	54980
211	57634
211	63898
211	64781
211	64927
211	79577
211	84460
211	91694
211	113115
211	124460
211	142679
211	150483
211	163050
211	283212
211	441518
212	54971
216	216
221	3881
221	85291
221	125115
221	386675
221	386676
221	386680
221	386681
221	386682
221	388677
226	226
226	230
226	3441
230	84708
240	4222
240	5966
240	8379
240	79802
240	80254
240	93426
240	256646
240	285753
248	386676
248	386681
248	386682
248	388677
250	3846
250	83755
250	386682
259	2275
271	271
271	23582
273	5533
273	159989
273	339231
293	373
293	3881
293	7185
293	7205
293	11043
293	23281
293	84445
293	150483
293	388677
301	4212
307	23569
311	10016
311	10342
311	55165
318	4175
327	327
327	3964
327	9798
329	842
329	2670
329	4828
329	51027
329	55093
329	55840
329	56915
329	79444
329	79571
329	80705
329	152926
331	842
331	843
331	1163
331	2071
331	5985
331	8767
331	10783
331	55048
331	91694
331	117178
335	116173
336	117144
347	9218
356	7205
356	8601
356	125115
356	388677
358	358
358	373
358	2353
358	3881
358	3884
358	6477
358	6925
358	7185
358	7186
358	7205
358	8601
358	10188
358	10253
358	11043
358	22806
358	22807
358	23281
358	26575
358	54793
358	55118
358	64651
358	64753
358	80817
358	83899
358	85291
358	85376
358	123722
358	125115
358	158405
358	284001
358	285622
358	339834
358	386675
358	386682
358	388677
362	3190
362	3881
362	125115
362	388677
366	89885
369	3845
369	57085
373	373
373	573
373	1039
373	1329
373	1641
373	1794
373	2624
373	3215
373	3801
373	3853
373	3964
373	4005
373	5252
373	5296
373	5682
373	6477
373	6591
373	6615
373	6628
373	7114
373	7128
373	7185
373	7329
373	7918
373	8502
373	8859
373	9063
373	9547
373	9586
373	9929
373	10024
373	10174
373	10524
373	10783
373	10868
373	11144
373	23650
373	23759
373	27129
373	27238
373	27247
373	27343
373	50650
373	51073
373	51324
373	51545
373	54540
373	54906
373	55138
373	55246
373	55633
373	55738
373	55840
373	55916
373	56006
373	57542
373	57616
373	57639
373	57674
373	58524
373	63898
373	64170
373	64396
373	65117
373	65265
373	79173
373	79446
373	79696
373	81567
373	83541
373	83640
373	84294
373	84311
373	84832
373	84985
373	85302
373	91647
373	113115
373	115106
373	116349
373	118812
373	147525
373	154865
373	163050
373	166979
373	170954
373	220136
373	255167
373	285093
373	286499
373	287015
373	391257
373	644903
373	729603
374	386682
378	27111
379	79839
387	396
387	7205
387	9750
387	22806
389	9750
398	79036
398	645455
402	5147
402	9094
402	23568
402	79718
406	3091
407	10733
407	23099
407	84838
408	5601
409	5601
410	9319
435	435
435	55093
439	444
439	2882
439	29923
440	140691
440	253769
443	91703
445	445
463	125115
468	1054
468	2800
468	2874
468	8419
468	8945
468	10403
468	23641
468	29903
468	57761
468	79571
468	390535
468	440321
475	755
475	9453
475	55007
496	23582
498	506
506	91647
516	140691
526	6925
527	1896
527	4481
527	5684
527	85027
528	528
539	3860
539	3866
539	7205
539	7541
539	9240
539	10403
539	22978
539	24144
539	64753
539	79618
539	80321
539	83878
539	145282
570	390535
570	440321
570	100132565
570	100132979
572	598
573	3312
573	5708
573	5987
577	253635
578	597
578	599
580	2801
580	7185
580	10615
580	10640
580	23641
580	64753
580	80321
580	125115
580	171483
583	4188
583	10197
583	11030
585	4656
595	1019
595	1026
595	1027
597	638
597	171483
598	90427
599	638
599	6925
599	89885
599	90427
599	147872
604	604
604	3801
604	6477
604	7185
604	8548
604	51043
604	51076
604	96626
604	255877
631	23636
635	635
637	5966
637	10768
638	89885
640	6774
640	10278
640	80125
642	642
642	55093
642	83594
644	84708
648	1912
648	6015
648	81565
655	3846
655	5987
655	23281
655	386675
655	386680
655	386681
655	386682
655	388677
660	6774
663	2444
663	3831
663	4645
663	7348
663	89885
664	664
664	665
664	3895
664	8834
664	64581
664	89885
664	388633
665	665
665	8834
665	56935
665	64581
665	89885
665	388633
685	3881
685	29926
689	167838
689	200081
694	9337
699	9184
705	1912
705	2010
705	2059
705	2801
705	3881
705	4281
705	4591
705	5987
705	6607
705	7205
705	7328
705	7541
705	7965
705	8161
705	8676
705	8697
705	9240
705	9513
705	9618
705	9659
705	10318
705	10320
705	10521
705	10687
705	11043
705	23281
705	54550
705	55145
705	55536
705	55734
705	57159
705	64395
705	64753
705	79618
705	79720
705	79839
705	80125
705	80321
705	80817
705	81704
705	83659
705	84445
705	84456
705	84946
705	84970
705	85291
705	91694
705	114932
705	117178
705	125115
705	138046
705	145282
705	167826
705	171483
705	222389
705	285753
705	386675
705	386680
705	386682
705	653121
706	90993
727	90993
744	6258
744	9319
744	55697
744	285782
744	729533
752	10363
754	64581
754	388633
755	64395
759	7024
765	3881
765	125115
765	388677
767	1406
767	6926
767	9500
767	23062
767	51171
767	54908
767	84708
779	79849
786	9218
801	80726
801	160140
805	23125
805	23288
805	80726
805	81792
805	128239
805	160140
808	10513
808	23125
808	23288
808	57159
808	64581
808	80726
808	160140
810	80726
810	160140
813	29979
816	816
816	5257
816	5912
816	6135
816	10459
816	10933
816	11030
816	11332
816	23543
816	51367
816	54797
816	57213
816	57715
816	65003
816	91056
816	91875
816	140706
816	146664
816	284069
816	337972
816	337974
816	386678
817	817
817	2281
817	9513
817	10126
817	30000
817	54971
817	64112
817	64778
817	65003
817	91875
817	284656
819	3737
822	6477
825	29948
825	55093
826	57085
834	55697
835	835
835	8738
839	839
840	6303
842	79444
842	112401
862	2059
862	4223
862	8676
862	9202
862	9404
862	9454
862	10253
862	11043
862	23199
862	51225
862	54550
862	63978
862	79173
862	79869
862	80258
862	84445
862	90993
862	220082
862	287015
862	339834
868	2885
868	8440
868	10539
868	26003
868	84959
874	6386
875	875
875	1962
875	5300
875	5571
875	5682
875	7329
875	53347
883	9319
883	55697
887	50863
892	1024
892	1406
892	2801
892	3860
892	3866
892	3881
892	4223
892	4259
892	4747
892	7566
892	10474
892	22827
892	51562
892	56658
892	57326
892	64802
892	84445
892	84656
892	93986
892	114824
892	143241
894	1020
894	1026
896	1019
896	1021
896	1026
896	24144
896	84265
900	9240
900	10318
900	11030
900	24144
900	57144
900	79618
900	84445
900	125115
900	220082
900	386675
901	54906
901	80258
902	2801
902	2810
902	5682
902	8500
902	10241
902	10403
902	10534
902	11266
902	80125
902	80129
902	117178
902	147700
931	147872
945	3881
945	125115
946	2274
946	6925
949	3846
949	386676
956	163183
957	4601
958	7186
961	163183
969	147744
973	89885
974	6449
977	54762
978	5682
978	5733
978	6386
978	9841
978	55041
978	55093
978	79025
978	84708
983	1163
988	2801
988	390535
988	440321
989	5966
989	151011
996	1312
997	6386
997	6477
998	5062
998	10435
998	11135
998	84612
1013	6449
1019	1031
1019	1032
1019	51361
1021	1030
1021	1031
1021	1032
1021	1600
1021	5684
1026	3881
1026	5111
1026	6925
1026	7185
1026	22806
1026	56159
1026	57159
1030	7185
1030	60491
1030	80125
1031	5966
1031	6925
1031	6938
1031	10768
1031	55577
1031	60491
1032	3164
1032	4929
1032	22806
1032	51171
1032	84970
1032	388324
1038	51364
1039	1329
1039	3801
1039	5585
1039	6605
1039	7276
1039	9470
1039	9759
1039	9911
1039	10573
1039	26511
1039	27156
1039	51421
1039	54535
1039	55093
1039	55633
1039	55758
1039	55957
1039	63898
1039	79005
1039	79165
1039	83541
1039	84080
1039	84140
1039	84260
1039	84832
1039	115106
1039	127703
1039	151254
1039	200081
1039	201725
1039	283152
1039	284058
1039	285753
1041	55165
1046	1163
1046	4004
1046	4005
1046	5562
1046	5565
1054	1649
1068	129049
1068	134359
1069	114824
1069	129049
1069	134359
1070	129049
1070	134359
1072	1073
1073	1073
1073	10486
1073	11034
1073	25913
1102	1102
1102	7329
1102	10667
1106	11043
1106	55145
1106	83659
1106	90933
1106	222389
1123	8440
1123	51409
1146	3881
1146	386675
1146	386676
1146	386681
1146	386682
1146	388677
1152	140462
1153	3190
1153	5940
1153	6626
1153	27316
1153	84708
1153	159163
1153	202559
1158	140462
1163	1163
1163	3846
1163	4222
1163	5966
1163	5987
1163	6925
1163	10320
1163	10865
1163	54763
1163	55964
1163	145282
1163	220082
1163	386676
1163	391257
1175	79719
1178	1178
1180	10513
1180	171483
1195	5152
1195	386675
1196	1196
1196	1198
1196	1889
1196	5987
1196	6386
1196	6733
1196	7307
1196	7329
1196	8233
1196	9584
1196	10127
1196	10250
1196	10921
1196	11275
1196	25888
1196	51073
1196	51213
1196	57035
1196	57541
1196	64395
1196	79753
1196	79869
1196	84124
1196	84708
1196	84950
1196	91746
1198	1198
1198	3216
1198	3217
1198	4939
1198	5940
1198	6386
1198	6733
1198	10127
1198	27316
1198	57035
1198	159163
1198	386682
1207	2035
1207	6632
1207	6633
1207	6637
1207	11157
1207	27258
1207	57819
1263	5451
1270	7205
1270	125115
1278	6449
1278	29979
1295	5966
1295	6671
1295	9586
1295	55697
1295	83899
1295	125115
1295	386675
1295	386681
1295	386682
1295	388324
1295	388677
1295	388818
1296	6449
1300	29979
1300	54971
1311	5013
1312	3846
1312	3881
1312	9319
1312	125115
1327	6386
1329	3866
1329	3881
1329	7185
1329	8553
1329	9240
1329	24144
1329	339834
1351	4869
1366	163183
1375	165100
1382	147872
1386	2353
1386	3801
1386	5601
1386	7341
1386	11340
1392	3881
1398	158297
1400	1400
1400	1809
1400	26985
1401	29926
1406	1984
1406	4302
1406	4920
1406	5565
1406	5699
1406	6660
1406	8576
1406	9140
1406	9247
1406	9812
1406	9814
1406	10152
1406	23334
1406	26051
1406	29948
1406	51388
1406	54870
1406	54955
1406	55022
1406	83606
1406	91694
1406	113251
1406	114792
1406	137886
1406	203228
1406	255193
1408	1487
1408	5152
1408	23281
1409	1409
1409	1410
1409	6386
1409	26003
1409	51324
1409	55093
1410	1410
1410	11332
1410	30000
1410	65003
1410	79090
1410	337879
1410	337972
1411	1414
1411	1417
1411	11030
1411	84528
1413	79959
1418	7185
1435	2275
1435	6449
1435	388677
1437	4223
1438	89885
1447	2274
1448	11030
1453	1857
1453	114088
1453	541468
1454	1857
1455	10087
1455	10513
1455	386675
1457	4110
1457	4800
1457	54778
1457	55145
1457	246329
1459	90933
1466	5987
1468	3846
1468	4188
1468	85291
1468	125115
1468	386681
1468	386682
1468	388677
1469	6449
1470	5684
1470	54507
1470	386682
1470	388677
1478	9146
1478	10342
1478	26039
1478	26206
1478	29979
1478	84905
1485	29979
1487	1487
1487	1488
1487	3215
1487	5562
1487	5601
1487	7050
1487	8715
1487	10320
1487	11278
1487	23177
1487	23236
1487	54828
1487	57616
1487	63948
1487	93986
1487	140688
1488	2313
1488	3215
1488	7050
1488	8715
1488	10320
1488	10472
1488	10742
1488	22807
1488	23236
1488	29994
1488	54828
1488	57616
1488	63948
1488	79755
1488	84458
1488	85376
1488	93986
1488	139341
1488	140688
1489	4105
1491	1491
1491	8434
1491	55093
1491	83606
1500	200845
1503	1503
1511	3881
1511	388677
1514	6449
1522	3846
1522	5359
1522	11043
1522	23281
1522	125115
1522	388677
1534	1896
1534	6048
1535	5684
1535	11030
1543	116173
1600	4154
1600	4920
1600	5300
1600	6628
1600	6919
1600	8372
1600	8553
1600	9360
1600	9500
1600	9802
1600	10169
1600	10326
1600	10865
1600	11129
1600	23126
1600	23201
1600	23543
1600	27033
1600	27287
1600	54472
1600	54532
1600	54819
1600	55093
1600	55342
1600	55796
1600	64744
1600	79618
1600	83640
1600	84528
1600	84708
1600	84872
1600	84970
1600	92345
1600	92906
1600	118738
1600	122183
1600	148523
1600	160418
1600	170082
1600	284194
1600	337879
1600	337972
1600	337974
1600	654346
1602	1602
1602	2257
1602	9360
1602	9604
1602	10768
1602	11338
1602	54819
1602	55577
1602	79169
1610	5565
1615	7965
1616	2801
1616	54550
1616	55536
1616	57326
1616	64170
1616	117178
1616	171483
1635	2257
1635	6386
1635	25828
1635	26003
1635	115416
1641	2801
1641	3801
1641	4222
1641	5987
1641	9925
1641	10241
1641	10320
1641	10615
1641	11043
1641	60561
1641	125115
1641	386681
1645	5774
1649	2355
1649	4005
1649	7597
1649	8742
1649	10302
1649	51171
1649	51421
1649	55048
1649	55509
1649	56946
1649	79882
1649	91647
1649	283152
1656	2801
1656	4591
1656	4841
1656	5987
1656	6293
1656	6925
1656	7572
1656	10241
1656	10320
1656	10807
1656	10900
1656	56478
1656	79444
1656	80153
1656	80321
1656	114824
1656	125115
1656	222389
1656	386681
1656	386682
1656	653121
1665	84619
1665	84991
1671	29979
1674	1962
1674	7329
1674	170954
1678	3866
1678	10254
1719	80318
1725	1725
1725	1984
1725	5794
1725	5874
1725	5966
1725	6133
1725	7697
1725	22846
1725	55093
1725	56648
1731	1731
1731	5413
1731	23157
1731	56159
1731	124404
1731	154796
1746	2896
1756	1838
1756	8727
1756	115106
1781	83658
1788	6672
1788	8115
1791	5966
1794	3190
1794	3846
1794	4188
1794	5359
1794	10241
1794	23281
1794	23582
1794	83899
1794	85280
1794	85291
1794	125115
1794	202559
1794	386676
1794	386677
1794	386681
1794	386682
1794	388677
1800	10513
1801	7024
1802	3605
1806	56925
1806	57120
1808	1808
1808	1809
1808	26003
1808	56896
1810	6908
1810	54107
1819	51389
1820	130502
1820	388677
1831	8379
1831	79173
1838	1838
1838	3881
1838	7186
1838	7415
1838	8500
1838	10152
1838	10363
1838	23281
1838	23636
1838	26088
1838	51225
1838	55165
1838	80254
1838	81565
1838	83878
1838	84062
1838	84654
1838	125115
1838	200081
1838	221504
1855	8440
1855	140691
1857	2040
1857	9422
1857	10069
1857	10482
1857	11033
1857	51274
1857	57050
1857	79159
1857	90874
1857	91746
1857	148281
1857	220965
1861	386675
1876	7027
1876	7029
1876	386675
1877	386672
1877	386675
1879	57594
1879	91647
1889	386677
1889	386680
1890	1890
1891	7185
1891	171483
1896	2014
1896	4118
1896	5350
1896	22845
1896	23484
1896	26984
1896	55340
1896	57185
1896	58505
1896	202459
1911	1911
1911	6477
1911	6672
1911	7341
1911	9063
1911	84186
1911	391257
1912	1912
1912	3801
1912	4004
1912	4005
1912	4088
1912	4236
1912	4733
1912	5441
1912	5562
1912	6386
1912	6477
1912	7703
1912	8907
1912	9584
1912	9643
1912	9841
1912	10069
1912	10336
1912	10524
1912	26051
1912	26121
1912	51460
1912	54955
1912	57332
1912	64170
1912	64782
1912	80764
1912	83851
1912	84078
1912	84080
1912	84140
1912	84221
1912	84333
1912	84456
1912	84619
1912	90933
1912	117178
1912	126868
1912	147687
1912	153527
1912	158809
1912	220108
1912	220965
1912	401507
1912	401508
1917	80325
1933	1937
1936	1936
1936	1937
1936	6477
1936	7178
1936	121506
1937	3608
1937	10180
1937	23276
1937	55848
1937	196549
1944	4223
1944	386682
1944	388677
1962	4281
1962	5987
1962	7174
1962	7185
1962	8553
1962	8636
1962	9240
1962	10318
1962	54550
1962	54793
1962	57159
1962	79839
1962	84445
1962	90933
1962	117178
1962	139341
1962	200845
1962	221504
1962	386675
1967	1967
1967	26003
1967	55093
1967	343035
1974	1974
1974	4188
1974	27250
1974	51194
1974	55211
1974	55521
1974	56658
1974	117178
1974	120379
1974	220963
1977	1978
1977	1979
1977	5987
1977	6999
1977	8637
1977	25959
1977	56478
1977	91544
1978	5966
1978	6925
1983	11266
1984	4223
1984	5966
1994	6386
2010	2010
2010	7718
2010	7775
2010	29777
2010	51213
2010	57144
2010	64782
2010	80125
2010	80258
2010	80321
2010	80342
2010	89885
2010	117144
2010	126868
2010	222389
2010	287015
2012	80321
2012	85027
2012	163183
2026	10640
2035	10069
2035	54819
2039	2801
2051	5966
2051	6925
2051	56658
2051	60491
2051	388324
2051	388677
2059	2885
2059	3183
2059	6605
2059	10458
2059	27124
2059	54785
2059	148223
2059	390535
2067	7681
2067	79720
2067	79979
2067	83878
2067	84993
2068	730394
2071	80321
2079	26097
2079	54906
2098	2098
2098	123722
2100	5359
2104	2104
2104	3801
2104	4223
2104	23279
2104	57698
2104	159989
2104	391257
2107	9817
2120	8907
2120	55093
2130	5359
2130	7185
2130	7186
2130	9871
2130	10342
2130	10802
2130	23648
2130	54458
2130	91647
2130	93487
2130	553115
2146	80254
2166	388677
2168	2316
2169	10551
2170	23636
2170	57698
2184	3846
2184	6925
2184	29950
2184	54507
2184	386681
2193	51225
2202	6449
2202	7186
2202	7917
2202	60626
2202	81567
2203	2203
2203	8789
2208	11016
2212	29979
2257	8161
2257	10320
2257	10794
2257	84445
2271	5292
2272	2272
2274	3728
2274	4899
2274	5966
2274	5991
2274	6668
2274	7690
2274	8548
2274	9202
2274	10742
2274	25959
2274	54971
2274	55734
2274	55802
2274	55970
2274	56243
2274	64333
2274	80212
2274	84656
2274	113878
2274	116496
2274	147687
2274	158297
2274	388324
2275	2355
2275	2624
2275	4005
2275	5777
2275	5885
2275	5987
2275	5991
2275	6637
2275	7216
2275	7297
2275	7329
2275	7965
2275	8131
2275	8692
2275	8751
2275	8974
2275	9019
2275	9247
2275	9360
2275	9852
2275	10758
2275	26505
2275	29115
2275	29974
2275	30834
2275	51264
2275	51274
2275	51317
2275	54495
2275	54870
2275	55138
2275	55178
2275	55195
2275	55585
2275	57473
2275	79666
2275	79733
2275	80028
2275	83719
2275	84063
2275	90288
2275	91137
2275	112970
2275	121268
2275	122060
2275	126969
2275	138162
2275	147687
2275	149069
2275	158297
2275	196472
2275	204851
2275	219988
2275	254173
2275	284656
2275	343263
2275	353323
2275	353332
2275	378465
2275	494514
2280	4281
2280	10262
2280	51327
2281	3881
2281	5966
2281	54507
2281	64395
2281	125115
2281	140691
2286	29979
2303	5987
2303	8887
2303	11030
2303	29883
2313	6477
2313	11063
2316	5966
2316	6925
2316	27129
2316	54507
2316	56891
2316	59349
2316	144347
2332	9513
2332	123722
2335	29979
2353	2791
2353	3726
2353	5563
2353	5705
2353	7391
2353	7392
2353	9586
2353	27128
2353	51213
2353	55738
2353	55885
2353	79172
2355	7185
2355	9093
2355	9586
2355	51213
2355	57120
2355	64395
2444	10262
2483	11340
2483	84445
2483	125115
2495	2495
2495	2512
2495	6386
2495	55093
2512	2512
2512	3839
2512	4656
2512	6386
2512	83878
2516	8440
2519	4223
2534	10278
2534	51729
2539	2539
2543	4223
2543	64395
2549	11036
2553	4004
2553	6626
2553	6629
2553	7186
2553	8543
2553	23126
2553	23424
2553	27156
2553	54033
2553	55138
2563	29979
2563	388677
2571	6788
2571	23498
2571	57085
2571	116173
2572	23204
2572	57085
2572	57146
2572	114569
2572	116173
2577	64395
2577	64396
2582	2582
2590	147872
2591	10513
2592	10188
2623	3198
2623	5565
2623	10817
2623	55698
2623	83899
2623	85302
2623	124790
2623	149473
2623	386680
2624	2801
2624	4188
2624	5684
2624	7185
2624	54507
2624	122183
2624	125115
2624	386676
2624	386682
2624	388677
2625	5684
2653	9111
2653	9814
2664	84708
2668	57085
2669	2801
2669	3881
2669	5987
2669	6925
2669	7185
2669	8548
2669	9240
2669	10768
2669	10900
2669	22806
2669	24144
2669	54793
2669	57159
2669	79839
2669	84342
2669	84445
2669	117178
2669	125115
2669	147700
2669	159989
2669	283899
2669	386675
2669	386682
2669	388677
2670	2670
2670	2801
2670	3860
2670	3866
2670	4005
2670	4342
2670	5987
2670	6095
2670	9063
2670	10482
2670	26240
2670	26751
2670	56891
2670	79696
2670	120379
2670	154313
2671	79666
2686	2848
2686	7851
2686	222662
2686	729515
2695	6449
2695	54507
2695	386682
2695	388677
2735	5563
2735	79571
2735	287015
2740	386675
2740	386676
2740	386681
2740	386682
2740	388677
2752	2752
2762	2762
2762	55093
2766	2766
2770	26575
2770	63940
2771	3881
2771	4188
2771	7205
2771	8601
2771	63940
2771	125115
2771	386681
2771	388677
2773	26575
2773	63940
2773	440193
2781	2781
2786	24144
2786	83878
2787	2801
2787	3881
2787	4188
2787	7185
2787	51421
2787	58513
2787	125115
2790	3881
2790	6925
2790	8687
2791	4223
2791	80817
2792	11179
2800	6293
2800	24144
2800	132954
2800	285753
2801	3219
2801	3707
2801	3801
2801	3853
2801	3854
2801	3875
2801	3927
2801	3937
2801	3958
2801	4004
2801	4005
2801	4116
2801	4176
2801	4184
2801	4236
2801	4342
2801	4688
2801	4846
2801	4998
2801	5129
2801	5296
2801	5300
2801	5562
2801	5565
2801	5585
2801	5682
2801	5685
2801	5862
2801	6427
2801	6605
2801	6628
2801	6629
2801	6631
2801	6908
2801	6919
2801	6941
2801	7004
2801	7023
2801	7168
2801	7329
2801	7678
2801	7704
2801	7918
2801	8065
2801	8115
2801	8502
2801	8543
2801	8666
2801	8796
2801	8825
2801	9063
2801	9099
2801	9113
2801	9550
2801	9584
2801	9643
2801	9690
2801	9724
2801	9759
2801	9787
2801	9825
2801	10078
2801	10084
2801	10094
2801	10124
2801	10286
2801	10434
2801	10494
2801	10524
2801	10529
2801	10569
2801	10586
2801	10865
2801	10933
2801	11020
2801	11033
2801	11043
2801	11051
2801	11151
2801	11267
2801	22828
2801	22893
2801	22938
2801	22974
2801	23028
2801	23034
2801	23199
2801	23219
2801	23479
2801	23503
2801	23650
2801	25959
2801	26003
2801	26051
2801	26121
2801	26240
2801	27124
2801	27125
2801	27156
2801	27238
2801	29115
2801	29922
2801	50804
2801	51019
2801	51142
2801	51160
2801	51164
2801	51265
2801	51382
2801	51421
2801	51545
2801	51550
2801	51700
2801	51765
2801	53358
2801	53615
2801	54535
2801	54540
2801	54734
2801	54927
2801	54955
2801	55022
2801	55048
2801	55093
2801	55110
2801	55138
2801	55195
2801	55231
2801	55285
2801	55388
2801	55679
2801	55702
2801	55749
2801	55758
2801	55916
2801	56204
2801	56243
2801	56915
2801	57332
2801	57459
2801	57559
2801	57639
2801	57674
2801	57862
2801	58500
2801	63898
2801	64927
2801	65117
2801	79005
2801	79025
2801	79048
2801	79165
2801	79169
2801	79571
2801	79577
2801	79632
2801	79843
2801	79848
2801	80028
2801	80108
2801	80764
2801	81565
2801	81608
2801	81628
2801	81629
2801	83446
2801	83538
2801	83541
2801	83695
2801	84271
2801	84282
2801	84330
2801	84458
2801	84612
2801	84619
2801	84690
2801	84832
2801	84894
2801	84914
2801	84932
2801	84934
2801	84991
2801	85302
2801	85395
2801	85397
2801	85865
2801	90410
2801	113115
2801	113878
2801	115106
2801	116442
2801	116841
2801	117245
2801	118738
2801	132158
2801	137209
2801	147687
2801	148281
2801	148581
2801	149483
2801	151254
2801	153527
2801	153769
2801	158787
2801	159989
2801	160419
2801	166979
2801	170082
2801	170954
2801	196441
2801	200081
2801	219844
2801	219988
2801	221120
2801	245973
2801	253827
2801	255877
2801	257160
2801	283237
2801	283385
2801	284058
2801	284992
2801	285093
2801	285172
2801	285753
2801	285987
2801	286887
2801	287015
2801	339231
2801	342132
2801	348303
2801	388695
2801	399761
2801	401541
2810	4100
2810	4303
2810	7681
2810	51307
2810	79696
2810	79839
2810	91694
2810	117177
2810	171483
2815	3198
2815	10253
2832	3846
2832	3881
2832	5684
2832	9240
2832	66037
2832	125115
2832	386675
2832	386676
2832	386682
2832	388677
2848	9217
2848	9240
2848	89885
2848	90993
2848	147872
2848	254827
2874	3881
2874	10928
2874	11030
2874	24144
2874	91404
2878	29979
2882	80321
2885	3190
2885	3937
2885	4005
2885	5966
2885	5987
2885	7159
2885	8976
2885	9846
2885	10521
2885	10617
2885	22806
2885	51043
2885	51225
2885	51729
2885	54754
2885	55211
2885	57594
2885	60491
2885	64333
2885	64762
2885	84445
2885	84708
2885	84970
2885	114824
2885	163154
2885	388324
2886	54900
2886	55521
2886	200845
2896	3198
2896	5013
